t,x,y
518601,160,144
518601,176,368
518601,192,208
518601,208,160
518601,208,336
518601,272,256
518601,288,336
518601,448,464
518601,448,496
518601,496,384
518601,496,528
518601,544,400
518601,560,368
518601,624,192
518604,64,400
518604,96,416
518604,112,368
518604,144,208
518604,160,320
518604,192,224
518604,192,240
518604,192,272
518604,192,368
518604,208,304
518604,240,320
518604,256,112
518604,256,160
518604,288,304
518604,304,192
518604,304,256
518604,448,400
518604,480,512
518604,480,528
518604,512,528
518604,512,656
518604,752,192
518604,816,832
518607,16,544
518607,96,304
518607,96,368
518607,112,320
518607,128,176
518607,128,256
518607,176,192
518607,224,224
518607,224,256
518607,256,336
518607,272,144
518607,272,192
518607,272,288
518607,288,192
518607,288,336
518607,304,288
518607,352,384
518607,416,416
518607,496,384
518607,496,576
518607,784,192
518610,0,496
518610,48,432
518610,96,304
518610,128,384
518610,160,272
518610,176,176
518610,208,272
518610,224,176
518610,240,208
518610,256,256
518610,272,128
518610,432,416
518610,448,480
518610,480,448
518610,480,608
518610,512,544
518610,560,608
518610,592,656
518610,848,832
518613,16,480
518613,16,512
518613,32,480
518613,48,512
518613,112,400
518613,128,256
518613,128,400
518613,144,368
518613,160,160
518613,176,192
518613,192,144
518613,224,192
518613,224,336
518613,256,208
518613,272,288
518613,272,320
518613,288,176
518613,544,688
518613,592,416
518613,624,144
518616,64,384
518616,96,256
518616,96,288
518616,112,400
518616,160,208
518616,240,224
518616,256,240
518616,272,176
518616,272,256
518616,288,320
518616,304,224
518616,336,384
518616,384,480
518616,416,448
518616,416,464
518616,448,544
518616,464,368
518616,480,528
518616,576,400
518616,576,672
518616,688,144
518619,0,496
518619,48,464
518619,80,256
518619,96,224
518619,96,368
518619,128,240
518619,160,272
518619,208,352
518619,224,96
518619,224,160
518619,240,128
518619,240,208
518619,256,192
518619,288,352
518619,400,464
518619,416,416
518619,416,432
518619,448,464
518619,448,480
518619,464,560
518619,480,480
518619,496,496
518619,528,384
518619,528,464
518619,544,480
518619,560,624
518619,576,624
518619,576,688
518622,32,448
518622,80,368
518622,160,320
518622,160,352
518622,176,96
518622,176,144
518622,176,320
518622,176,336
518622,272,128
518622,288,144
518622,416,464
518622,512,368
518622,576,528
518622,592,528
518622,592,672
518625,16,464
518625,32,496
518625,48,512
518625,128,416
518625,160,144
518625,160,192
518625,160,368
518625,192,128
518625,192,176
518625,192,336
518625,208,416
518625,224,208
518625,240,304
518625,384,416
518625,464,496
518625,512,656
518625,528,592
518625,592,592
518625,864,800
518628,16,528
518628,64,400
518628,80,336
518628,96,432
518628,192,256
518628,208,352
518628,256,176
518628,256,400
518628,288,192
518628,320,400
518628,400,400
518628,400,448
518628,464,384
518628,496,464
518628,512,384
518628,592,496
518628,592,528
518628,688,176
518628,688,192
518628,720,272
518628,1040,720
518631,0,496
518631,48,512
518631,160,336
518631,192,192
518631,192,256
518631,288,368
518631,288,384
518631,336,320
518631,352,400
518631,400,480
518631,432,448
518631,624,176
518631,640,208
518631,800,864
518634,16,464
518634,96,256
518634,96,272
518634,128,176
518634,128,416
518634,176,288
518634,192,112
518634,208,144
518634,208,272
518634,208,320
518634,224,96
518634,272,240
518634,336,400
518634,336,416
518634,448,576
518634,480,448
518634,528,624
518634,544,560
518634,784,224
518637,128,352
518637,160,368
518637,192,320
518637,208,192
518637,256,128
518637,256,256
518637,304,416
518637,368,432
518637,384,432
518637,400,432
518637,416,400
518637,480,368
518637,576,688
518637,592,576
518637,752,224
518640,32,432
518640,32,448
518640,32,544
518640,48,448
518640,48,528
518640,64,400
518640,144,208
518640,144,288
518640,160,144
518640,192,256
518640,224,128
518640,240,272
518640,240,336
518640,272,336
518640,272,368
518640,368,368
518640,384,400
518640,416,400
518640,448,432
518640,560,528
518640,592,576
518640,592,688
518640,848,800
518643,48,528
518643,96,272
518643,208,96
518643,224,144
518643,240,224
518643,416,416
518643,480,624
518643,496,464
518643,512,432
518643,592,656
518643,832,816
518646,48,496
518646,176,128
518646,192,176
518646,480,496
518646,496,544
518646,528,544
518646,672,224
518646,752,192
518649,0,496
518649,32,496
518649,32,544
518649,48,448
518649,112,224
518649,176,384
518649,256,240
518649,272,272
518649,304,192
518649,320,320
518649,352,384
518649,528,400
518649,560,432
518649,592,480
518649,656,240
518649,672,272
518652,0,528
518652,64,400
518652,80,400
518652,96,432
518652,128,240
518652,144,320
518652,192,352
518652,208,272
518652,240,208
518652,480,448
518652,496,448
518652,512,416
518652,512,576
518652,512,656
518652,544,416
518652,560,704
518652,608,688
518652,720,224
518655,0,512
518655,48,528
518655,64,480
518655,208,144
518655,272,144
518655,320,352
518655,352,400
518655,400,480
518655,416,496
518655,464,480
518655,576,640
518655,736,208
518658,48,496
518658,80,288
518658,80,448
518658,112,304
518658,128,192
518658,128,240
518658,160,128
518658,368,464
518658,512,624
518658,512,656
518658,560,400
518658,560,448
518658,592,640
518658,720,224
518658,800,848
518661,48,416
518661,64,496
518661,112,240
518661,112,368
518661,160,368
518661,176,176
518661,192,112
518661,208,384
518661,224,160
518661,240,224
518661,240,256
518661,240,288
518661,288,368
518661,448,432
518661,528,528
518661,528,544
518661,544,496
518661,544,544
518664,48,416
518664,80,416
518664,112,240
518664,112,368
518664,144,240
518664,192,176
518664,192,336
518664,416,416
518664,496,480
518664,544,448
518664,560,384
518664,640,176
518664,784,816
518667,160,240
518667,192,144
518667,304,352
518667,368,384
518667,400,432
518667,480,480
518667,560,528
518667,560,672
518670,16,528
518670,192,144
518670,208,176
518670,240,416
518670,304,240
518670,304,368
518670,448,448
518670,480,448
518670,480,640
518670,528,544
518670,560,592
518670,560,608
518670,576,576
518670,592,464
518673,96,320
518673,128,336
518673,192,272
518673,208,288
518673,240,208
518673,240,336
518673,432,432
518673,464,560
518673,480,592
518673,528,592
518676,16,512
518676,160,384
518676,176,160
518676,208,304
518676,224,96
518676,224,144
518676,224,160
518676,224,208
518676,240,208
518676,256,352
518676,432,384
518676,480,480
518676,496,464
518676,560,416
518676,576,672
518676,592,656
518679,144,160
518679,208,256
518679,272,352
518679,288,336
518679,320,336
518679,400,432
518679,480,576
518679,480,608
518679,576,464
518679,816,864
518682,0,480
518682,16,464
518682,112,208
518682,112,320
518682,224,224
518682,224,320
518682,224,352
518682,304,208
518682,320,368
518682,512,416
518682,512,512
518682,528,592
518682,544,464
518682,704,208
518685,80,272
518685,112,320
518685,128,368
518685,144,400
518685,176,160
518685,224,128
518685,304,272
518685,320,400
518685,432,432
518685,448,528
518685,512,544
518685,528,544
518685,576,496
518688,64,400
518688,176,384
518688,208,192
518688,208,288
518688,208,400
518688,304,384
518688,368,400
518688,416,512
518688,464,496
518688,480,480
518688,512,672
518688,528,560
518688,544,640
518688,560,464
518688,560,640
518688,592,608
518691,16,496
518691,112,288
518691,160,240
518691,192,160
518691,192,272
518691,224,256
518691,240,176
518691,256,176
518691,256,224
518691,272,144
518691,288,176
518691,432,544
518691,464,528
518691,480,480
518691,512,400
518691,512,608
518691,512,624
518691,592,416
518691,592,576
518691,592,624
518691,656,288
518691,816,768
518694,0,528
518694,32,512
518694,96,240
518694,96,400
518694,128,368
518694,224,288
518694,240,160
518694,272,192
518694,384,432
518694,464,528
518694,464,544
518694,480,592
518694,512,640
518694,528,592
518694,528,608
518694,544,432
518694,576,512
518694,736,192
518694,752,256
518697,48,448
518697,96,224
518697,96,352
518697,144,160
518697,160,288
518697,160,384
518697,176,240
518697,208,240
518697,208,352
518697,272,288
518697,272,336
518697,288,272
518697,480,576
518697,480,608
518697,496,496
518697,560,400
518700,80,272
518700,160,256
518700,160,304
518700,160,352
518700,176,192
518700,192,240
518700,240,352
518700,272,256
518700,272,416
518700,288,400
518700,352,384
518700,464,608
518703,128,400
518703,144,368
518703,192,96
518703,224,288
518703,256,160
518703,256,192
518703,272,272
518703,288,272
518703,416,528
518703,464,576
518703,544,608
518703,544,640
518706,96,320
518706,112,336
518706,128,256
518706,224,288
518706,224,416
518706,256,176
518706,272,176
518706,288,144
518706,352,336
518706,464,496
518706,544,480
518706,592,496
518709,112,320
518709,192,208
518709,240,208
518709,288,208
518709,496,624
518709,512,512
518709,544,480
518709,544,544
518709,576,464
518709,576,512
518712,128,320
518712,192,272
518712,256,320
518712,288,160
518712,288,352
518712,512,592
518712,528,368
518712,528,432
518715,80,336
518715,128,336
518715,144,304
518715,144,336
518715,160,304
518715,224,128
518715,224,256
518715,240,400
518715,256,160
518715,256,272
518715,272,128
518715,272,192
518715,336,384
518715,352,416
518715,432,512
518715,464,384
518715,736,192
518715,800,864
518718,80,336
518718,176,272
518718,176,400
518718,208,176
518718,288,320
518718,304,272
518718,320,320
518718,448,368
518718,448,496
518718,736,192
518721,96,288
518721,192,224
518721,192,288
518721,224,96
518721,272,384
518721,352,400
518721,512,400
518721,528,480
518721,576,528
518724,128,304
518724,128,320
518724,128,336
518724,160,176
518724,192,320
518724,192,336
518724,192,416
518724,208,272
518724,224,208
518724,240,144
518724,272,352
518724,544,576
518724,720,240
518727,128,208
518727,144,128
518727,192,96
518727,240,352
518727,304,192
518727,352,416
518727,560,416
518727,560,704
518727,576,592
518727,784,224
518730,144,368
518730,160,320
518730,160,368
518730,224,128
518730,224,320
518730,224,336
518730,240,176
518730,272,208
518730,368,368
518730,448,368
518730,528,448
518730,544,480
518730,576,400
518730,576,624
518733,96,256
518733,144,208
518733,160,192
518733,160,352
518733,176,320
518733,192,288
518733,208,256
518733,224,160
518733,240,96
518733,256,288
518733,304,320
518733,768,208
518733,800,768
518736,112,320
518736,160,272
518736,176,176
518736,192,240
518736,192,256
518736,192,288
518736,272,224
518736,272,288
518736,432,464
518736,544,640
518736,768,800
518739,144,368
518739,192,320
518739,240,128
518739,240,208
518739,240,368
518739,256,128
518739,432,496
518739,512,432
518739,592,576
518739,672,256
518742,128,208
518742,128,368
518742,144,256
518742,144,320
518742,256,112
518742,272,176
518742,272,304
518742,288,176
518742,288,208
518742,560,672
518742,576,480
518742,576,592
518742,592,672
518745,112,400
518745,144,240
518745,160,192
518745,176,208
518745,240,160
518745,256,208
518745,288,144
518745,432,384
518745,592,608
518745,720,272
518748,128,192
518748,128,256
518748,128,416
518748,144,160
518748,176,208
518748,192,160
518748,240,400
518748,288,256
518748,320,304
518748,480,400
518748,736,176
518751,112,224
518751,160,256
518751,176,176
518751,224,112
518751,240,128
518751,512,544
518751,576,672
518751,736,240
518751,864,800
518754,192,160
518754,192,400
518754,224,240
518754,304,288
518754,400,496
518757,112,256
518757,112,384
518757,128,368
518757,240,208
518757,384,416
518757,400,448
518757,496,512
518757,544,624
518757,592,480
518760,96,224
518760,144,176
518760,160,128
518760,176,256
518760,224,304
518760,272,224
518760,304,176
518760,304,288
518760,592,496
518760,624,272
518760,784,800
518763,160,224
518763,240,224
518763,240,240
518763,240,288
518763,240,304
518763,256,288
518763,512,512
518763,560,528
518763,592,480
518763,592,592
518763,752,224
518766,80,256
518766,160,304
518766,224,160
518766,224,176
518766,224,208
518766,240,224
518766,304,304
518766,416,528
518766,528,592
518766,528,656
518769,80,304
518769,112,320
518769,208,320
518769,224,224
518769,224,352
518769,272,192
518769,432,528
518769,480,512
518769,512,576
518769,592,432
518769,656,112
518769,752,256
518793,96,256
518793,96,304
518793,192,272
518793,208,272
518793,464,608
518793,480,512
518793,496,560
518793,528,656
518793,688,160
518793,704,176
518796,96,304
518796,192,272
518796,224,368
518796,240,208
518796,528,656
518796,704,176
518799,160,192
518799,176,144
518799,304,208
518799,544,688
518802,112,304
518802,144,224
518802,192,160
518802,192,352
518802,208,304
518802,272,336
518802,368,368
518802,416,400
518802,480,592
518802,528,432
518802,528,576
518802,544,640
518802,576,560
518802,624,144
518802,832,768
518805,160,320
518805,176,240
518805,208,256
518805,448,512
518805,656,176
518805,720,224
518808,128,416
518808,480,432
518808,496,544
518808,496,624
518808,544,384
518808,576,544
518811,96,368
518811,144,224
518811,144,288
518811,160,144
518811,176,144
518811,208,144
518811,240,208
518811,512,544
518811,528,464
518811,576,576
518811,592,544
518811,832,832
518814,176,352
518814,208,256
518814,208,352
518814,224,384
518814,240,192
518814,304,192
518814,304,384
518814,464,592
518814,528,480
518814,528,560
518814,560,544
518814,576,544
518814,576,592
518814,688,208
518814,688,256
518817,256,240
518817,272,368
518817,368,464
518817,512,384
518817,560,592
518817,560,688
518817,576,608
518820,320,416
518820,576,368
518823,176,352
518823,304,208
518823,432,448
518823,592,544
518823,624,256
518823,688,256
518823,800,784
518826,160,192
518826,224,176
518826,464,528
518826,544,576
518826,736,160
518829,176,288
518829,544,464
518829,592,576
518832,208,336
518832,272,144
518832,288,320
518832,528,528
518832,1072,688
518835,128,368
518835,224,400
518835,240,144
518835,288,176
518835,496,528
518835,784,208
518877,144,240
518877,176,256
518877,176,384
518877,240,224
518877,272,192
518877,288,160
518877,384,384
518877,432,448
518877,464,416
518877,496,384
518877,528,608
518877,560,464
518880,144,256
518880,416,448
518880,464,384
518880,464,528
518883,352,368
518883,560,672
518883,576,400
518883,576,592
518883,672,128
518883,768,224
518886,176,320
518886,384,384
518886,496,544
518886,560,576
518886,592,560
518886,672,288
518886,688,144
518886,720,272
518889,288,304
518889,528,448
518889,544,480
518889,560,464
518889,720,192
518892,240,176
518892,256,240
518892,304,224
518892,336,384
518892,416,432
518892,416,480
518892,496,432
518892,496,464
518892,528,448
518892,592,496
518892,784,816
518895,224,352
518895,272,192
518895,304,256
518895,480,368
518895,480,544
518895,496,640
518895,528,464
518895,704,160
518895,736,768
518895,752,224
518895,784,784
518898,416,464
518898,432,416
518898,512,416
518898,560,384
518898,560,432
518898,656,160
518901,240,240
518901,256,160
518901,272,192
518901,288,256
518901,304,368
518901,432,528
518901,464,576
518901,480,432
518901,560,416
518901,560,496
518901,576,512
518901,688,128
518904,496,544
518904,544,512
518904,560,560
518904,560,704
518904,592,368
518904,592,576
518904,672,144
518904,720,240
518904,752,192
518907,304,272
518907,384,384
518907,400,480
518907,416,400
518907,432,528
518907,624,112
518907,656,112
518910,128,304
518910,240,352
518910,288,304
518910,416,448
518910,432,544
518910,448,368
518910,480,400
518910,528,624
518910,560,416
518910,576,464
518910,576,656
518913,80,304
518913,192,144
518913,208,240
518913,240,320
518913,288,176
518913,368,416
518913,400,432
518913,432,496
